hours_played_sitting,number_of_tables,vluntarily_put_money_into_pot,pot_preflop_raising,went_to_showdown,player_country,player_pro_y_n,player_prev_location,EVENT_TIMESTAMP,EVENT_LABEL
12.0,534.0,40.0,77.0,300.0,CAN,Yes,Orlando,2023-07-24 08:50:40,legit
24.0,527.0,32.0,73.0,372.0,USA,No,Key West,2023-07-24 08:50:37,legit
23.0,519.0,36.0,72.0,293.0,CAN,Yes,Tampa,2023-07-24 08:51:08,legit
26.0,504.0,37.0,36.0,265.0,CAN,No,Tampa,2023-07-24 08:51:29,legit
32.0,544.0,32.0,24.0,226.0,CAN,Yes,Orlando,2023-07-24 08:51:19,legit
31.0,499.0,40.0,36.0,214.0,CAN,Yes,Orlando,2023-07-24 08:50:37,legit
30.0,476.0,41.0,53.0,204.0,CAN,No,Orlando,2023-07-24 08:50:40,legit
19.0,641.0,43.0,69.0,316.0,RUS,No,Key West,2023-07-24 08:50:40,legit
32.0,465.0,38.0,48.0,201.0,CAN,Yes,Orlando,2023-07-24 08:51:01,legit
33.0,531.0,37.0,47.0,164.0,CAN,No,Orlando,2023-07-24 08:51:11,legit
28.0,188.0,43.0,43.0,254.0,RUS,No,Orlando,2023-07-24 08:50:38,fraud
17.0,468.0,39.0,78.0,349.0,RUS,Yes,Orlando,2023-07-24 08:51:07,legit
16.0,414.0,35.0,55.0,339.0,RUS,Yes,Key West,2023-07-24 08:51:33,legit
28.0,556.0,29.0,28.0,248.0,CAN,Yes,Tampa,2023-07-24 08:51:15,legit
35.0,341.0,14.0,76.0,127.0,USA,Yes,Key West,2023-07-24 08:51:16,fraud
39.0,501.0,41.0,52.0,177.0,RUS,No,Orlando,2023-07-24 08:51:05,legit
20.0,499.0,36.0,59.0,386.0,RUS,Yes,Orlando,2023-07-24 08:50:41,legit
19.0,584.0,48.0,47.0,224.0,RUS,No,Tampa,2023-07-24 08:51:12,fraud
32.0,510.0,36.0,39.0,197.0,CAN,Yes,Orlando,2023-07-24 08:50:58,legit
18.0,438.0,39.0,71.0,335.0,RUS,Yes,Key West,2023-07-24 08:51:05,legit
34.0,647.0,27.0,44.0,139.0,CAN,No,Orlando,2023-07-24 08:51:02,legit
29.0,634.0,25.0,41.0,151.0,CAN,No,Orlando,2023-07-24 08:51:14,legit
31.0,438.0,46.0,53.0,229.0,CAN,No,Tampa,2023-07-24 08:50:43,legit
21.0,386.0,35.0,57.0,387.0,USA,Yes,Key West,2023-07-24 08:51:36,legit
23.0,500.0,28.0,73.0,373.0,RUS,No,Tampa,2023-07-24 08:51:31,legit
33.0,549.0,35.0,54.0,137.0,UK,No,Orlando,2023-07-24 08:51:21,legit
34.0,407.0,52.0,52.0,238.0,CAN,No,Orlando,2023-07-24 08:50:42,legit
33.0,554.0,35.0,33.0,160.0,UK,No,Orlando,2023-07-24 08:50:46,legit
16.0,530.0,27.0,68.0,359.0,RUS,No,Key West,2023-07-24 08:51:01,legit
22.0,500.0,28.0,58.0,394.0,RUS,No,Key West,2023-07-24 08:51:23,legit
38.0,390.0,45.0,67.0,183.0,RUS,Yes,Jacksonville,2023-07-24 08:50:47,legit
29.0,583.0,30.0,38.0,181.0,UK,No,Tampa,2023-07-24 08:50:39,legit
38.0,536.0,39.0,38.0,167.0,CAN,No,Orlando,2023-07-24 08:51:12,legit
18.0,510.0,28.0,73.0,373.0,RUS,Yes,Tampa,2023-07-24 08:50:53,legit
17.0,380.0,25.0,69.0,393.0,RUS,Yes,Tampa,2023-07-24 08:51:28,legit
25.0,432.0,41.0,52.0,285.0,RUS,Yes,Orlando,2023-07-24 08:50:40,legit
25.0,372.0,48.0,53.0,281.0,CAN,No,Orlando,2023-07-24 08:51:14,legit
30.0,459.0,43.0,34.0,238.0,CAN,Yes,Orlando,2023-07-24 08:51:30,legit
30.0,433.0,42.0,49.0,227.0,CAN,No,Orlando,2023-07-24 08:50:49,legit
27.0,557.0,34.0,45.0,267.0,RUS,No,Tampa,2023-07-24 08:51:07,fraud
36.0,582.0,31.0,32.0,180.0,CAN,Yes,Tampa,2023-07-24 08:51:06,legit
26.0,432.0,66.0,40.0,171.0,USA,No,Tampa,2023-07-24 08:51:06,fraud
27.0,371.0,51.0,55.0,250.0,UK,No,Orlando,2023-07-24 08:51:31,legit
34.0,464.0,43.0,50.0,206.0,CAN,No,Orlando,2023-07-24 08:51:07,legit
36.0,545.0,30.0,31.0,161.0,CAN,Yes,Orlando,2023-07-24 08:51:18,legit
28.0,441.0,42.0,49.0,285.0,RUS,Yes,Orlando,2023-07-24 08:51:17,legit
23.0,696.0,54.0,68.0,291.0,CAN,Yes,Orlando,2023-07-24 08:51:19,legit
23.0,551.0,35.0,66.0,411.0,RUS,Yes,Tampa,2023-07-24 08:51:05,legit
18.0,416.0,22.0,52.0,399.0,RUS,No,Key West,2023-07-24 08:50:49,legit
27.0,479.0,38.0,46.0,266.0,CAN,Yes,Orlando,2023-07-24 08:51:33,legit
22.0,482.0,39.0,61.0,375.0,RUS,No,Key West,2023-07-24 08:51:19,legit
19.0,255.0,24.0,62.0,401.0,RUS,Yes,Tampa,2023-07-24 08:51:25,legit
17.0,461.0,38.0,63.0,343.0,RUS,Yes,Key West,2023-07-24 08:50:43,legit
39.0,559.0,34.0,46.0,138.0,CAN,No,Orlando,2023-07-24 08:51:11,legit
31.0,608.0,28.0,33.0,191.0,CAN,Yes,Orlando,2023-07-24 08:50:48,legit
28.0,480.0,38.0,42.0,244.0,CAN,Yes,Orlando,2023-07-24 08:50:42,legit
27.0,676.0,27.0,64.0,145.0,RUS,Yes,Key West,2023-07-24 08:51:01,fraud
26.0,492.0,32.0,40.0,273.0,RUS,Yes,Orlando,2023-07-24 08:51:17,legit
25.0,523.0,40.0,39.0,260.0,CAN,No,Tampa,2023-07-24 08:50:56,legit
29.0,427.0,43.0,46.0,232.0,CAN,No,Orlando,2023-07-24 08:51:16,legit
17.0,491.0,36.0,55.0,393.0,RUS,No,Tampa,2023-07-24 08:51:19,legit
16.0,399.0,38.0,67.0,366.0,RUS,Yes,Tampa,2023-07-24 08:50:41,legit
19.0,402.0,35.0,56.0,377.0,RUS,No,Tampa,2023-07-24 08:50:42,legit
20.0,644.0,35.0,66.0,410.0,USA,No,Tampa,2023-07-24 08:51:24,legit
20.0,533.0,40.0,59.0,311.0,CAN,Yes,Tampa,2023-07-24 08:51:13,legit
18.0,652.0,40.0,70.0,318.0,RUS,No,Key West,2023-07-24 08:51:33,legit
23.0,477.0,38.0,38.0,249.0,UK,No,Tampa,2023-07-24 08:51:13,legit
23.0,711.0,57.0,85.0,317.0,RUS,Yes,Tampa,2023-07-24 08:51:13,legit
29.0,442.0,41.0,52.0,215.0,CAN,No,Orlando,2023-07-24 08:50:59,legit
18.0,448.0,28.0,66.0,381.0,RUS,Yes,Tampa,2023-07-24 08:50:54,legit
24.0,576.0,39.0,62.0,351.0,RUS,No,Key West,2023-07-24 08:50:50,legit
25.0,379.0,46.0,43.0,244.0,CAN,Yes,Orlando,2023-07-24 08:51:32,legit
18.0,310.0,46.0,32.0,195.0,RUS,No,Tampa,2023-07-24 08:51:07,fraud
18.0,563.0,31.0,82.0,376.0,RUS,Yes,Tampa,2023-07-24 08:51:25,legit
29.0,478.0,37.0,47.0,251.0,RUS,Yes,Orlando,2023-07-24 08:51:07,legit
32.0,376.0,40.0,63.0,172.0,RUS,Yes,Tampa,2023-07-24 08:51:22,fraud
33.0,543.0,37.0,45.0,170.0,CAN,No,Orlando,2023-07-24 08:50:49,legit
31.0,479.0,37.0,37.0,248.0,RUS,Yes,Orlando,2023-07-24 08:51:21,legit
36.0,502.0,40.0,53.0,158.0,CAN,No,Orlando,2023-07-24 08:50:44,legit
14.0,492.0,25.0,60.0,456.0,USA,No,Tampa,2023-07-24 08:51:32,legit
32.0,630.0,40.0,82.0,324.0,RUS,No,Tampa,2023-07-24 08:51:29,legit
24.0,680.0,39.0,74.0,330.0,RUS,No,Key West,2023-07-24 08:50:52,legit
20.0,444.0,29.0,54.0,384.0,RUS,Yes,Key West,2023-07-24 08:50:45,legit
29.0,256.0,38.0,80.0,278.0,RUS,No,Tampa,2023-07-24 08:51:33,fraud
32.0,508.0,37.0,35.0,205.0,CAN,Yes,Orlando,2023-07-24 08:50:57,legit
39.0,667.0,27.0,15.0,125.0,CAN,Yes,Tampa,2023-07-24 08:50:51,legit
22.0,549.0,29.0,63.0,380.0,RUS,No,Miami,2023-07-24 08:50:43,legit
39.0,564.0,20.0,46.0,154.0,RUS,No,Miami,2023-07-24 08:51:01,fraud
21.0,538.0,36.0,82.0,352.0,RUS,No,Tampa,2023-07-24 08:50:49,legit
21.0,442.0,39.0,63.0,379.0,RUS,Yes,Tampa,2023-07-24 08:50:59,legit
30.0,461.0,38.0,44.0,169.0,CAN,Yes,Orlando,2023-07-24 08:51:19,legit
22.0,479.0,46.0,61.0,362.0,CAN,Yes,Orlando,2023-07-24 08:51:37,legit
19.0,457.0,6.0,72.0,458.0,USA,No,Key West,2023-07-24 08:50:58,legit
38.0,520.0,39.0,49.0,130.0,CAN,No,Orlando,2023-07-24 08:51:37,legit
34.0,514.0,38.0,55.0,189.0,CAN,No,Orlando,2023-07-24 08:51:31,legit
22.0,563.0,33.0,68.0,375.0,RUS,No,Key West,2023-07-24 08:51:02,legit
28.0,441.0,45.0,46.0,249.0,CAN,No,Orlando,2023-07-24 08:51:30,legit
19.0,280.0,37.0,40.0,389.0,RUS,Yes,Tampa,2023-07-24 08:51:01,legit
32.0,466.0,41.0,37.0,180.0,UK,No,Orlando,2023-07-24 08:51:10,legit
18.0,412.0,25.0,65.0,430.0,USA,No,Key West,2023-07-24 08:51:22,legit
34.0,815.0,51.0,60.0,211.0,CAN,Yes,Tampa,2023-07-24 08:50:41,fraud
19.0,662.0,47.0,61.0,279.0,CAN,Yes,Key West,2023-07-24 08:51:01,legit
18.0,508.0,55.0,65.0,271.0,CAN,Yes,Key West,2023-07-24 08:51:23,legit
16.0,419.0,37.0,64.0,312.0,CAN,Yes,Key West,2023-07-24 08:51:00,legit
26.0,535.0,31.0,25.0,282.0,RUS,Yes,Orlando,2023-07-24 08:51:17,legit
32.0,588.0,28.0,17.0,226.0,CAN,Yes,Orlando,2023-07-24 08:50:38,legit
31.0,565.0,32.0,20.0,218.0,CAN,Yes,Tampa,2023-07-24 08:51:30,legit
30.0,529.0,34.0,41.0,235.0,RUS,Yes,Orlando,2023-07-24 08:51:13,legit
20.0,589.0,50.0,62.0,346.0,RUS,Yes,Tampa,2023-07-24 08:51:34,legit
37.0,603.0,33.0,30.0,161.0,CAN,No,Tampa,2023-07-24 08:50:51,legit
9.0,535.0,11.0,35.0,236.0,RUS,No,Key West,2023-07-24 08:51:08,fraud
19.0,337.0,23.0,71.0,365.0,RUS,Yes,Tampa,2023-07-24 08:50:38,legit
30.0,638.0,30.0,30.0,166.0,UK,No,Tampa,2023-07-24 08:50:38,legit
23.0,476.0,38.0,61.0,352.0,RUS,No,Tampa,2023-07-24 08:51:10,legit
17.0,514.0,52.0,69.0,341.0,CAN,Yes,Jacksonville,2023-07-24 08:50:39,legit
19.0,630.0,39.0,77.0,323.0,RUS,Yes,Key West,2023-07-24 08:50:48,legit
28.0,362.0,50.0,55.0,245.0,CAN,No,Orlando,2023-07-24 08:51:25,legit
27.0,371.0,47.0,40.0,276.0,CAN,Yes,Orlando,2023-07-24 08:50:40,legit
28.0,471.0,40.0,44.0,226.0,CAN,No,Orlando,2023-07-24 08:50:40,legit
15.0,403.0,36.0,56.0,378.0,RUS,Yes,Tampa,2023-07-24 08:50:48,legit
22.0,472.0,33.0,70.0,306.0,RUS,No,Key West,2023-07-24 08:50:54,legit
19.0,530.0,39.0,55.0,340.0,RUS,Yes,Tampa,2023-07-24 08:51:19,legit
25.0,316.0,52.0,49.0,335.0,CAN,Yes,Orlando,2023-07-24 08:51:11,legit
28.0,514.0,36.0,34.0,258.0,CAN,Yes,Tampa,2023-07-24 08:50:43,legit
31.0,499.0,38.0,26.0,220.0,CAN,Yes,Tampa,2023-07-24 08:51:30,legit
30.0,403.0,41.0,55.0,372.0,RUS,Yes,Key West,2023-07-24 08:51:08,legit
27.0,541.0,36.0,32.0,211.0,UK,No,Tampa,2023-07-24 08:51:06,legit
24.0,499.0,35.0,34.0,273.0,CAN,No,Tampa,2023-07-24 08:50:59,legit
30.0,514.0,34.0,46.0,174.0,CAN,Yes,Orlando,2023-07-24 08:50:42,legit
34.0,612.0,30.0,33.0,164.0,UK,No,Tampa,2023-07-24 08:51:11,legit
26.0,442.0,47.0,48.0,285.0,UK,No,Tampa,2023-07-24 08:50:53,legit
33.0,552.0,35.0,40.0,139.0,UK,No,Tampa,2023-07-24 08:51:11,legit
20.0,396.0,38.0,57.0,336.0,RUS,Yes,Tampa,2023-07-24 08:51:12,legit
20.0,503.0,35.0,72.0,369.0,RUS,Yes,Tampa,2023-07-24 08:51:01,legit
25.0,442.0,42.0,47.0,229.0,CAN,No,Orlando,2023-07-24 08:51:33,legit
7.0,386.0,32.0,30.0,307.0,CAN,No,Tampa,2023-07-24 08:51:11,fraud
22.0,651.0,38.0,39.0,215.0,RUS,No,Key West,2023-07-24 08:51:28,fraud
30.0,588.0,31.0,32.0,201.0,CAN,No,Tampa,2023-07-24 08:50:51,legit
32.0,448.0,45.0,53.0,164.0,UK,No,Orlando,2023-07-24 08:51:25,legit
17.0,609.0,38.0,61.0,368.0,RUS,No,Miami,2023-07-24 08:51:16,legit
14.0,411.0,25.0,64.0,363.0,RUS,No,Key West,2023-07-24 08:50:44,legit
30.0,397.0,42.0,44.0,226.0,RUS,Yes,Orlando,2023-07-24 08:50:50,legit
33.0,509.0,37.0,45.0,209.0,CAN,No,Orlando,2023-07-24 08:51:01,legit
19.0,431.0,32.0,64.0,407.0,RUS,Yes,Tampa,2023-07-24 08:51:12,legit
21.0,499.0,44.0,73.0,334.0,RUS,Yes,Tampa,2023-07-24 08:50:45,fraud
18.0,450.0,33.0,66.0,370.0,RUS,Yes,Tampa,2023-07-24 08:51:10,legit
18.0,454.0,34.0,62.0,317.0,CAN,No,Key West,2023-07-24 08:51:09,legit
20.0,505.0,23.0,65.0,401.0,RUS,No,Tampa,2023-07-24 08:51:32,legit
21.0,626.0,51.0,60.0,282.0,RUS,No,Miami,2023-07-24 08:51:21,legit
23.0,382.0,43.0,39.0,294.0,CAN,Yes,Orlando,2023-07-24 08:51:27,legit
30.0,511.0,37.0,35.0,216.0,CAN,Yes,Tampa,2023-07-24 08:51:12,legit
37.0,381.0,39.0,56.0,205.0,RUS,No,Key West,2023-07-24 08:51:18,fraud
19.0,463.0,24.0,68.0,363.0,RUS,Yes,Key West,2023-07-24 08:50:39,legit
17.0,462.0,38.0,64.0,366.0,RUS,No,Key West,2023-07-24 08:50:50,legit
14.0,499.0,33.0,66.0,354.0,RUS,Yes,Key West,2023-07-24 08:51:09,legit
28.0,502.0,34.0,24.0,272.0,RUS,Yes,Orlando,2023-07-24 08:51:17,legit
19.0,684.0,43.0,77.0,319.0,RUS,No,Key West,2023-07-24 08:50:55,legit
15.0,473.0,44.0,53.0,352.0,RUS,Yes,Tampa,2023-07-24 08:51:34,legit
26.0,374.0,54.0,77.0,322.0,CAN,Yes,Tampa,2023-07-24 08:50:49,fraud
35.0,552.0,36.0,42.0,167.0,CAN,No,Tampa,2023-07-24 08:51:36,legit
15.0,414.0,26.0,62.0,434.0,USA,Yes,Key West,2023-07-24 08:51:33,legit
14.0,577.0,40.0,65.0,338.0,CAN,Yes,Orlando,2023-07-24 08:51:26,legit
19.0,551.0,25.0,50.0,418.0,USA,No,Key West,2023-07-24 08:50:44,legit
34.0,377.0,50.0,63.0,203.0,CAN,No,Orlando,2023-07-24 08:50:39,fraud
23.0,639.0,52.0,76.0,294.0,RUS,Yes,Key West,2023-07-24 08:51:31,legit
34.0,216.0,41.0,68.0,268.0,RUS,No,Key West,2023-07-24 08:50:59,fraud
25.0,723.0,55.0,61.0,297.0,RUS,No,Key West,2023-07-24 08:51:12,legit
13.0,545.0,45.0,55.0,328.0,CAN,Yes,Tampa,2023-07-24 08:50:41,legit
17.0,478.0,34.0,70.0,340.0,RUS,Yes,Tampa,2023-07-24 08:51:33,legit
25.0,470.0,49.0,38.0,313.0,RUS,No,Key West,2023-07-24 08:51:27,fraud
24.0,301.0,56.0,49.0,317.0,CAN,No,Orlando,2023-07-24 08:50:42,legit
31.0,409.0,26.0,48.0,121.0,USA,Yes,Key West,2023-07-24 08:50:50,fraud
21.0,395.0,46.0,48.0,368.0,RUS,Yes,Orlando,2023-07-24 08:51:34,legit
24.0,508.0,43.0,59.0,344.0,RUS,No,Tampa,2023-07-24 08:51:03,legit
30.0,500.0,35.0,38.0,220.0,CAN,Yes,Orlando,2023-07-24 08:50:49,legit
33.0,505.0,36.0,35.0,203.0,CAN,Yes,Orlando,2023-07-24 08:51:37,legit
30.0,536.0,37.0,39.0,264.0,CAN,Yes,Tampa,2023-07-24 08:50:55,legit
19.0,358.0,58.0,46.0,165.0,RUS,No,Tampa,2023-07-24 08:51:04,fraud
26.0,515.0,40.0,37.0,246.0,UK,No,Tampa,2023-07-24 08:51:17,legit
23.0,538.0,28.0,44.0,162.0,RUS,No,Tampa,2023-07-24 08:51:27,fraud
29.0,356.0,44.0,41.0,259.0,RUS,Yes,Orlando,2023-07-24 08:50:43,legit
19.0,303.0,8.0,55.0,422.0,USA,No,Miami,2023-07-24 08:51:32,legit
22.0,715.0,41.0,79.0,346.0,RUS,No,Key West,2023-07-24 08:51:04,legit
23.0,456.0,62.0,42.0,351.0,RUS,Yes,Tampa,2023-07-24 08:51:26,legit
28.0,580.0,36.0,66.0,181.0,RUS,Yes,Key West,2023-07-24 08:51:12,fraud
17.0,434.0,34.0,60.0,349.0,RUS,Yes,Tampa,2023-07-24 08:51:09,legit
18.0,351.0,35.0,56.0,380.0,RUS,Yes,Orlando,2023-07-24 08:51:14,legit
19.0,360.0,33.0,52.0,377.0,RUS,Yes,Key West,2023-07-24 08:50:39,legit
20.0,436.0,35.0,63.0,393.0,RUS,Yes,Tampa,2023-07-24 08:51:27,fraud
28.0,507.0,34.0,22.0,319.0,RUS,Yes,Tampa,2023-07-24 08:51:22,legit
32.0,412.0,44.0,79.0,233.0,RUS,No,Tampa,2023-07-24 08:50:56,fraud
25.0,428.0,43.0,50.0,275.0,CAN,Yes,Orlando,2023-07-24 08:51:01,legit
27.0,342.0,50.0,52.0,290.0,CAN,No,Orlando,2023-07-24 08:51:17,legit
26.0,320.0,23.0,53.0,447.0,USA,Yes,Tampa,2023-07-24 08:50:51,legit
21.0,388.0,39.0,53.0,344.0,RUS,Yes,Tampa,2023-07-24 08:51:27,legit
17.0,574.0,43.0,74.0,349.0,RUS,No,Key West,2023-07-24 08:51:09,legit
30.0,541.0,30.0,76.0,171.0,RUS,Yes,Tampa,2023-07-24 08:51:28,fraud
32.0,392.0,48.0,52.0,232.0,CAN,No,Orlando,2023-07-24 08:50:46,legit
33.0,395.0,48.0,61.0,243.0,CAN,No,Orlando,2023-07-24 08:51:24,legit
36.0,597.0,32.0,40.0,137.0,CAN,No,Orlando,2023-07-24 08:50:53,legit
16.0,565.0,36.0,71.0,325.0,RUS,No,Tampa,2023-07-24 08:51:32,legit
30.0,461.0,41.0,42.0,166.0,UK,No,Orlando,2023-07-24 08:50:41,legit
28.0,526.0,36.0,30.0,231.0,CAN,Yes,Tampa,2023-07-24 08:51:01,legit
25.0,351.0,33.0,62.0,376.0,RUS,Yes,Key West,2023-07-24 08:51:33,legit
34.0,564.0,30.0,34.0,140.0,CAN,Yes,Tampa,2023-07-24 08:50:49,legit
33.0,504.0,37.0,42.0,193.0,CAN,Yes,Orlando,2023-07-24 08:51:17,legit
13.0,530.0,49.0,61.0,264.0,CAN,No,Tampa,2023-07-24 08:50:56,legit
23.0,453.0,45.0,51.0,384.0,RUS,Yes,Tampa,2023-07-24 08:51:29,legit
27.0,596.0,41.0,71.0,353.0,RUS,No,Tampa,2023-07-24 08:50:47,legit
30.0,504.0,38.0,59.0,171.0,CAN,No,Orlando,2023-07-24 08:50:59,legit
36.0,618.0,30.0,29.0,159.0,CAN,Yes,Orlando,2023-07-24 08:50:57,legit
36.0,464.0,27.0,57.0,179.0,RUS,Yes,Key West,2023-07-24 08:51:35,fraud
15.0,380.0,34.0,44.0,398.0,RUS,No,Key West,2023-07-24 08:51:29,legit
36.0,474.0,44.0,49.0,195.0,CAN,No,Orlando,2023-07-24 08:50:58,legit
31.0,597.0,28.0,26.0,216.0,CAN,Yes,Tampa,2023-07-24 08:51:09,legit
14.0,520.0,33.0,59.0,348.0,CAN,No,Tampa,2023-07-24 08:50:47,legit
27.0,405.0,49.0,38.0,272.0,UK,No,Tampa,2023-07-24 08:50:48,legit
33.0,500.0,39.0,53.0,396.0,RUS,No,Key West,2023-07-24 08:51:14,legit
24.0,392.0,45.0,35.0,293.0,CAN,Yes,Orlando,2023-07-24 08:51:02,legit
22.0,439.0,32.0,65.0,363.0,RUS,No,Key West,2023-07-24 08:51:17,legit
19.0,444.0,41.0,45.0,383.0,RUS,Yes,Orlando,2023-07-24 08:51:19,legit
13.0,435.0,45.0,50.0,338.0,CAN,Yes,Tampa,2023-07-24 08:51:13,legit
14.0,573.0,35.0,82.0,320.0,RUS,Yes,Tampa,2023-07-24 08:51:05,legit
35.0,613.0,27.0,21.0,187.0,CAN,Yes,Tampa,2023-07-24 08:50:38,legit
35.0,457.0,43.0,46.0,241.0,CAN,No,Orlando,2023-07-24 08:51:16,legit
29.0,513.0,33.0,30.0,240.0,RUS,Yes,Orlando,2023-07-24 08:51:26,legit
26.0,511.0,44.0,54.0,330.0,RUS,No,Key West,2023-07-24 08:50:37,legit
27.0,445.0,27.0,78.0,259.0,RUS,Yes,Tampa,2023-07-24 08:50:58,fraud
24.0,473.0,37.0,70.0,352.0,RUS,Yes,Tampa,2023-07-24 08:51:37,legit
16.0,336.0,29.0,62.0,412.0,RUS,Yes,Tampa,2023-07-24 08:51:33,legit
16.0,461.0,34.0,60.0,391.0,RUS,Yes,Tampa,2023-07-24 08:51:37,legit
20.0,531.0,26.0,67.0,421.0,USA,Yes,Tampa,2023-07-24 08:50:43,legit
16.0,409.0,47.0,67.0,358.0,RUS,Yes,Orlando,2023-07-24 08:51:24,legit
31.0,485.0,40.0,52.0,185.0,CAN,No,Orlando,2023-07-24 08:51:09,legit
12.0,509.0,37.0,65.0,347.0,RUS,Yes,Tampa,2023-07-24 08:51:21,legit
24.0,527.0,32.0,36.0,236.0,CAN,Yes,Orlando,2023-07-24 08:51:36,legit
18.0,438.0,29.0,69.0,395.0,RUS,No,Tampa,2023-07-24 08:51:37,legit
16.0,559.0,33.0,62.0,383.0,RUS,Yes,Tampa,2023-07-24 08:51:33,legit
30.0,501.0,39.0,39.0,172.0,UK,No,Orlando,2023-07-24 08:50:45,legit
26.0,523.0,35.0,30.0,251.0,CAN,Yes,Tampa,2023-07-24 08:51:00,legit
20.0,842.0,46.0,85.0,294.0,RUS,Yes,Key West,2023-07-24 08:51:08,legit
31.0,477.0,41.0,45.0,210.0,CAN,No,Orlando,2023-07-24 08:50:38,legit
15.0,480.0,29.0,59.0,367.0,RUS,Yes,Key West,2023-07-24 08:50:42,legit
35.0,471.0,41.0,45.0,217.0,CAN,Yes,Orlando,2023-07-24 08:51:29,legit
29.0,403.0,48.0,51.0,262.0,CAN,No,Tampa,2023-07-24 08:51:06,legit
24.0,466.0,41.0,32.0,321.0,CAN,Yes,Tampa,2023-07-24 08:51:23,legit
18.0,666.0,46.0,40.0,207.0,RUS,No,Tampa,2023-07-24 08:50:37,fraud
19.0,533.0,50.0,59.0,302.0,RUS,Yes,Key West,2023-07-24 08:50:52,legit
20.0,263.0,30.0,50.0,393.0,RUS,No,Key West,2023-07-24 08:51:16,legit
33.0,479.0,44.0,66.0,211.0,RUS,Yes,Tampa,2023-07-24 08:50:48,fraud
31.0,569.0,31.0,28.0,233.0,CAN,Yes,Orlando,2023-07-24 08:50:38,legit
16.0,573.0,52.0,57.0,282.0,CAN,No,Tampa,2023-07-24 08:50:37,legit
33.0,449.0,42.0,43.0,242.0,RUS,Yes,Orlando,2023-07-24 08:50:58,legit
22.0,472.0,21.0,70.0,331.0,RUS,No,Miami,2023-07-24 08:51:16,legit
37.0,582.0,30.0,36.0,140.0,CAN,Yes,Orlando,2023-07-24 08:51:36,legit
31.0,406.0,47.0,57.0,281.0,RUS,Yes,Orlando,2023-07-24 08:50:55,legit
36.0,590.0,31.0,40.0,130.0,CAN,No,Orlando,2023-07-24 08:50:39,legit
28.0,560.0,30.0,27.0,229.0,CAN,Yes,Orlando,2023-07-24 08:50:53,legit
13.0,566.0,32.0,65.0,288.0,CAN,Yes,Key West,2023-07-24 08:50:45,legit
16.0,274.0,40.0,42.0,376.0,CAN,Yes,Orlando,2023-07-24 08:50:43,legit
26.0,542.0,30.0,35.0,215.0,USA,No,Key West,2023-07-24 08:51:19,fraud
31.0,563.0,31.0,38.0,193.0,CAN,Yes,Orlando,2023-07-24 08:51:37,legit
20.0,562.0,46.0,50.0,172.0,CAN,No,Tampa,2023-07-24 08:50:43,fraud
19.0,438.0,35.0,68.0,379.0,RUS,Yes,Tampa,2023-07-24 08:50:51,legit
12.0,999.0,42.0,35.0,226.0,RUS,No,Key West,2023-07-24 08:51:19,fraud
32.0,466.0,41.0,46.0,207.0,CAN,No,Orlando,2023-07-24 08:51:32,legit
20.0,642.0,57.0,67.0,300.0,CAN,Yes,Orlando,2023-07-24 08:50:45,legit
16.0,533.0,38.0,77.0,276.0,CAN,No,Tampa,2023-07-24 08:50:38,legit
17.0,406.0,45.0,50.0,348.0,RUS,Yes,Tampa,2023-07-24 08:51:31,legit
28.0,372.0,45.0,46.0,260.0,CAN,Yes,Orlando,2023-07-24 08:51:31,legit
27.0,546.0,38.0,72.0,366.0,RUS,Yes,Key West,2023-07-24 08:50:42,legit
33.0,454.0,42.0,53.0,191.0,CAN,No,Jacksonville,2023-07-24 08:51:36,legit
31.0,474.0,42.0,47.0,235.0,CAN,No,Orlando,2023-07-24 08:50:52,legit
20.0,466.0,34.0,55.0,376.0,RUS,Yes,Tampa,2023-07-24 08:51:27,legit
20.0,617.0,37.0,76.0,362.0,RUS,Yes,Key West,2023-07-24 08:50:56,legit
17.0,488.0,36.0,61.0,371.0,RUS,Yes,Tampa,2023-07-24 08:51:09,legit
33.0,648.0,26.0,47.0,205.0,RUS,No,Key West,2023-07-24 08:51:09,fraud
38.0,579.0,27.0,37.0,136.0,RUS,Yes,Jacksonville,2023-07-24 08:51:36,legit
22.0,526.0,27.0,59.0,358.0,RUS,No,Miami,2023-07-24 08:50:39,legit
22.0,459.0,40.0,97.0,350.0,RUS,Yes,Tampa,2023-07-24 08:51:14,fraud
21.0,510.0,42.0,60.0,314.0,CAN,Yes,Tampa,2023-07-24 08:51:05,legit
32.0,449.0,43.0,54.0,200.0,CAN,No,Orlando,2023-07-24 08:51:08,legit
27.0,379.0,47.0,44.0,323.0,RUS,Yes,Orlando,2023-07-24 08:50:54,legit
27.0,402.0,48.0,48.0,279.0,CAN,No,Orlando,2023-07-24 08:51:37,legit
24.0,502.0,35.0,59.0,371.0,RUS,Yes,Key West,2023-07-24 08:50:46,legit
16.0,425.0,30.0,49.0,435.0,RUS,Yes,Tampa,2023-07-24 08:50:52,legit
34.0,343.0,52.0,58.0,229.0,CAN,No,Orlando,2023-07-24 08:50:37,legit
21.0,295.0,31.0,47.0,380.0,RUS,Yes,Key West,2023-07-24 08:50:58,legit
29.0,490.0,36.0,37.0,264.0,RUS,Yes,Orlando,2023-07-24 08:51:16,legit
29.0,332.0,50.0,59.0,248.0,CAN,No,Jacksonville,2023-07-24 08:50:42,legit
